,nombres,distancia
3297,discrepancia,0.5451835861506584
489,variante,0.5519576589538139
3494,consenso,0.5556202438257377
273,barrio,0.0
1355,poblar,0.6310195878856044
275,complejo,0.6520679067972455
133,centro,0.6777219104239027
206,parque,0.6791358585505667
75,zona,0.682804822783148
166,sector,0.6897882470402784
124,región,0.7073850829814199
598,villa,0.7083595271296105
274,influencia,0.0
67,uso,0.8918282855783999
3669,influjo,0.899691419818524
2078,influencias,0.9319025325293816
201,característica,0.9537575784359075
652,popularidad,0.9898783734645499
347,distribución,1.0175014248804704
269,lista,1.0339269200835344
2020,donación,1.0443262425680937
275,complejo,0.0
348,instalación,0.5252779905018679
133,centro,0.5412466288217067
206,parque,0.573942250451063
1287,campus,0.6349742249192029
704,playa,0.6479383253306632
273,barrio,0.6520679067972455
100,sitio,0.6564026426142489
918,jardín,0.6598193068798729
276,asociación,0.0
29,empresa,0.7204747057662564
155,institución,0.7238637801891937
610,Sociedad,0.7414355497526026
371,Asociación,0.7604667222746888
0,grupo,0.8096990839047354
37,compañía,0.8112570932230652
972,instituto,0.8290606513697741
138,escuela,0.8325605085688814
277,objetivo,0.0
3267,armamento,0.7659957406890245
2135,dieta,0.8156849815185172
190,misión,0.8385322095083265
3059,códice,0.8390865167151597
4343,Campaña,0.8952658239240996
636,tratamiento,0.9064289833103653
3172,instrumentación,0.914525327227875
1191,temática,0.9559513229313881
278,República,0.0
1298,república,1.0080670781684635
3659,África,1.038430788843536
1332,Australia,1.0439393627654463
141,Estados,1.0919039366917218
470,parroquia,1.1001446879932975
3273,campeona,1.1040161032314604
206,parque,1.1118467892904362
1012,Colombia,1.1122436091195147
279,Miguel,0.0
117,José,0.7154568282659193
225,Luis,0.7306759302843356
323,Manuel,0.7324953733308617
76,Juan,0.7813628427979105
218,Francisco,0.7917455455609872
340,Antonio,0.7990502720351557
182,Carlos,0.8067772640459583
751,Ricardo,0.8131928168111348
280,masa,0.0
431,edad,0.583638667410702
4781,envergadura,0.8030296187793863
2267,fortuna,0.8141662948120367
3701,metalicidad,0.9692038032527447
1445,cálculo,1.0106068428636295
1145,costo,1.030765712715007
1382,diámetro,1.0652316591021738
651,radio,1.0701810757373138
281,museo,0.0
339,biblioteca,0.5322184083254351
133,centro,0.6278205863033213
206,parque,0.658984284243586
632,hotel,0.6777645697963148
138,escuela,0.6830544541084811
332,Centro,0.6867213847360711
920,recinto,0.6986619334129587
813,hospital,0.7016860299841265
282,participante,0.0
57,mujer,0.8256377559451977
180,individuo,0.8590937615848309
31,país,0.8770875590907382
38,hermano,0.8773512822336854
287,ciudadano,0.8790772811487269
25,hombre,0.8956190615657054
146,distrito,0.9031917710823069
229,pareja,0.9063447382202889
283,candidato,0.0
1232,candidatura,0.7768500017664854
1098,delegación,0.8056993513599824
10,equipo,0.830735031577837
1812,identificación,0.9215791820482582
31,país,0.9779382189876351
556,coalición,0.9824749349428199
2831,PSOE,0.9859733194482754
4193,Doctorado,0.9959830031701734
284,dios,0.0
43,personaje,0.9684103025083369
7,rey,0.9797914944864166
96,figura,0.9854920251984901
25,hombre,0.9967995608712827
57,mujer,1.0285641662189957
182,Carlos,1.0374773354306677
450,Dios,1.039146765317228
88,cita,1.046001988481226
285,lago,0.0
65,isla,0.4132929156840905
887,embalse,0.42127210818995303
2072,cascada,0.44723467939725137
428,montaña,0.4578171660314802
918,jardín,0.5025345765651367
161,localidad,0.5042213610379139
8,ciudad,0.5075315073303991
847,laguna,0.5087509775615293
286,núcleo,0.0
674,oficina,0.25999313679135316
2579,embajada,0.262822415520695
1063,cabecera,0.30045458885647036
2435,Estación,0.31100718040825975
2463,balneario,0.34231002233072505
2781,Ermita,0.34325466207219196
922,Castillo,0.3505426813965332
625,Parque,0.35121007063697013
287,ciudadano,0.0
19,población,0.5995509932595502
180,individuo,0.6074119361427133
146,distrito,0.6255870350020204
57,mujer,0.6408097519399403
837,consejo,0.6506392339895224
1210,estreno,0.6513499045995415
4859,GJ,0.6655643089014452
228,ser,0.6676658871632779
288,formato,0.0
9,sistema,0.8217589984964643
40,forma,0.8543405945168859
48,modelo,0.8573246611641143
170,método,0.863091135420694
776,modo,0.9062536147180167
234,técnica,0.9130775849937142
32,programa,0.923782818091357
111,diseño,0.9350316707029876
289,calle,0.0
1010,avenida,0.7822562904223681
520,viento,0.8292046517017344
693,colegio,0.838831507548198
4685,tenis,0.8431447691331458
4218,Elecciones,0.8432360711910152
4056,inquietud,0.8481151151244826
863,presentación,0.8651089940911831
4371,coronación,0.8718315035509105
290,periódico,0.0
780,editorial,0.5765628163718637
383,diario,0.6171005620918103
87,revista,0.6723311008278289
356,volumen,0.7446600912327903
3024,suplemento,0.7624768036730502
34,libro,0.7678645085382341
3443,boletín,0.7925293541283038
3384,poemario,0.8138359941483737
291,código,0.0
9,sistema,0.7034287052714355
388,dispositivo,0.7902385733918353
585,lenguaje,0.822510720540479
243,motor,0.8616849342831177
40,forma,0.8675889247446252
443,tecnología,0.8735395855935094
255,aplicación,0.8776385618100282
234,técnica,0.878913216739602
292,esposa,0.0
135,madre,0.5853332782779959
16,padre,0.6091751199070301
6,persona,0.7117271237075548
679,marido,0.7543304391438113
991,esposo,0.7913853558078313
2807,tripulante,0.8095421686946906
607,víctima,0.8096040424381895
3396,Sigurd,0.8149885413015554
293,señal,0.0
675,noticia,0.8571140351332356
125,canal,0.8759271912322764
518,momento,0.9004809356664865
32,programa,0.9225359475698696
62,agua,0.9345697788273479
3106,consagración,0.9407449402665272
25,hombre,0.9446284453703109
691,visitante,0.9545524784469533
294,premio,0.0
1783,galardón,0.6237926437085
2130,Premios,0.6616698320678601
1087,medalla,0.7543615358932437
2066,Medalla,0.7730016735569314
1168,trofeo,0.8582477369119369
1054,distinción,0.8626479851331711
1706,Reina,0.877128730016989
4305,diploma,0.8786115440090755
295,paso,0.0
159,condición,0.7162883014952639
555,naturaleza,0.7712997530983379
1964,cercanía,0.8020420088135971
2353,proximidad,0.8147509214713535
2008,integración,0.8200929714500228
119,caso,0.8204379459300675
1028,circunstancia,0.8295371329165281
754,evolución,0.8539971064504439
296,poema,0.0
34,libro,0.6560183150744523
499,relato,0.6719158033457845
99,texto,0.6756529577010498
3,obra,0.7150691331256992
118,novela,0.7754880960292443
1569,biografía,0.7891874448899937
797,columna,0.8250288680073277
41,The,0.8486202001363725
297,participación,0.0
142,presencia,0.6972737548199128
328,actuación,0.7149566287502762
1020,colaboración,0.7545835236571616
779,cultivo,0.853571739743903
3674,subcampeonato,0.8571604455103644
2030,bóveda,0.8841467063769928
1187,retablo,0.9016845692931902
512,aparición,0.9078640630391072
298,elección,0.0
1181,ceremonia,0.3608988430286067
2561,referéndum,0.42182907376561724
4218,Elecciones,0.4574651664253887
1008,concurso,0.5964962132181421
871,Campeonato,0.6099889296552912
1073,certamen,0.6200950293925735
1278,reunión,0.6772642669777204
1456,feria,0.6819522117143918
299,productor,0.0
11,gobierno,0.9220350867791219
72,artista,0.924269219230394
462,corte,0.9601568365774845
208,maestro,0.9697723438096827
57,mujer,0.979100097525184
46,movimiento,0.9815710830059796
637,propietario,0.9826470709268886
88,cita,0.9845348227023067
300,amigo,0.0
2343,amiga,0.6155511010470259
250,denominación,0.6732233694532548
405,referencia,0.6998740739749539
3241,alusión,0.7426745727068429
1199,responsable,0.8199340993131066
4538,presentadora,0.8429815210748105
2511,comparación,0.8507522558080671
2378,Jonathan,0.8594925040375426
301,origen,0.0
1882,orígén,0.43078874815189944
970,inicio,0.6056901169831219
2190,antecedente,0.7283671091389659
2503,antigüedad,0.7781627688492264
798,raíz,0.8833865154244896
1559,comienzo,0.9870380533687702
1367,nacimiento,0.9890656811461505
579,fundación,0.9927181272736345
302,acuerdo,0.0
385,tratado,0.6325567179870589
955,Tratado,0.7118645335840945
4752,armisticio,0.7750663603617012
1884,Declaración,0.8207023690887083
2839,convenio,0.8409093608686662
2054,paz,0.9046537864484654
821,contrato,0.9047941128131419
1107,acta,0.941759236757576
303,reina,0.0
7,rey,0.8346958717103836
592,Rey,0.9389106906630543
144,emperador,0.9935870531404701
257,príncipe,1.0014808325964344
413,Enrique,1.0095562246456655
182,Carlos,1.0110890350504733
25,hombre,1.012200138125609
1706,Reina,1.0196655522743363
304,buque,0.0
42,edificio,0.8657408050340564
1929,sinagoga,0.962219223951443
957,presa,0.9624183163332259
259,puente,0.9640206996886319
763,túnel,0.9696575426436548
78,iglesia,0.9806999394872764
207,torre,0.9903203089708543
465,catedral,0.9943122021411832
305,compañero,0.0
300,amigo,0.9476035514404016
552,amor,0.9869994912268784
2343,amiga,1.01156552050103
98,joven,1.0255135255877998
208,maestro,1.0279699703429983
6,persona,1.0305609899167276
405,referencia,1.032769375012934
1115,socio,1.0346835669832584
306,representante,0.0
14,miembro,0.7469296634573975
1705,delegado,0.9098132041477063
129,líder,0.9168274978311811
1224,académico,0.926489565111735
498,alcalde,0.933879870728238
744,senador,0.9409702535596955
39,presidente,0.9441835219172063
424,integrante,0.9622463575463351
307,nave,0.0
683,satélite,0.9685783438673934
25,hombre,0.9758076087118954
57,mujer,0.9884791202028804
54,cuerpo,0.9908086461185803
256,pista,1.0015633700087265
261,vehículo,1.0019778678820037
293,señal,1.0082885981758298
455,coche,1.0163245318808527
308,medida,0.0
368,decisión,0.717041387315543
4615,Dista,0.925363005606857
40,forma,0.93010945759147
715,fotografía,0.9655628864812088
481,muestra,0.9981323908808207
605,algoritmo,1.0080491163421703
649,salida,1.0120890830628435
111,diseño,1.0144466617217163
309,política,0.0
46,movimiento,0.8355864436882057
702,lucha,0.8377438196713969
799,enfoque,0.8475928601069906
1639,sesión,0.8532756978129955
327,ataque,0.8590998239909183
494,clasificación,0.8714640970396234
59,estilo,0.8728149943671799
948,combate,0.8732351871964752
310,monumento,0.0
865,casco,0.70996682450812
625,Parque,0.7771641994261461
2781,Ermita,0.8092895343562987
2735,Zona,0.8211138007091323
2114,Reserva,0.8249806307089331
483,estatua,0.830316265258223
1129,santuario,0.8307166021280578
1221,Catedral,0.836524209945506
311,cuadro,0.0
644,emisión,0.8466840726867699
241,pintura,0.8541022922337542
3126,filmación,0.8625106831731375
181,desarrollo,0.8745722470071287
715,fotografía,0.903344500322396
2324,rodaje,0.9099529740821307
557,gira,0.9267260261391721
163,formación,0.9620035352852917
312,juez,0.0
287,ciudadano,0.9678472334137393
837,consejo,0.9836553857842643
57,mujer,1.007714625426729
180,individuo,1.0077903799785426
19,población,1.0107135834679828
38,hermano,1.0177809752563654
146,distrito,1.0226065617701505
374,matrimonio,1.0237734212460463
313,María,0.0
76,Juan,0.6910230271061769
238,hija,0.7001278482375456
117,José,0.7109825267212365
323,Manuel,0.7165588956103892
225,Luis,0.7251808698685955
566,Jorge,0.7632623141413377
739,Rafael,0.7847821555087647
182,Carlos,0.7919907773284695
314,existencia,0.0
828,detalle,0.894215834977451
3993,urbe,0.9605050348693485
142,presencia,1.002417487729507
519,ubicación,1.0312871151193153
189,dato,1.038647130909724
4142,Media,1.0591616428562476
97,hecho,1.0599387385400456
591,distancia,1.067066292747389
315,interés,0.0
27,trabajo,0.8350075121551392
373,industria,0.9009475130550926
201,característica,0.9255262666361526
2014,repertorio,0.9259849224802674
1436,contribución,0.9364178533790337
1103,receta,0.9387849238745636
1422,hábitat,0.9447635708564186
269,lista,0.9469439474662692
316,agente,0.0
48,modelo,0.9429668322752077
57,mujer,0.9696397110154272
25,hombre,0.9699789807409636
9,sistema,0.9807181010996172
477,cámara,0.9840638293140448
102,usuario,0.9934935952646048
363,práctica,0.9972175192745468
500,trabajador,1.0042338758448894
317,ejemplo,0.0
1899,fauna,0.6370559869659157
348,instalación,0.7043787482182597
3168,bar,0.7335124511992814
1097,cementerio,0.7449294241954858
275,complejo,0.7597358963399022
3783,monolito,0.7650635638196626
990,ruina,0.765163539882797
286,núcleo,0.7663740561656951
318,aspecto,0.0
659,razón,0.9175720800853303
618,motivo,0.9215827153379695
233,composición,0.9438996454209568
40,forma,0.948971875322437
201,característica,0.9698706294390077
309,política,0.9801147897728923
59,estilo,0.9825883231413814
677,causa,0.9836516347290213
319,fenómeno,0.0
97,hecho,0.818406959277587
194,efecto,0.8220222930639217
119,caso,0.8307560607808968
148,cambio,0.8363821147835095
421,reacción,0.843433274947085
1005,accidente,0.8514411656097209
754,evolución,0.8562668419991645
3587,oleada,0.8568146796404689
320,barco,0.0
304,buque,0.9998795573801847
64,casa,1.0388231198337146
307,nave,1.0396871661867446
1375,barcos,1.0449251427146842
763,túnel,1.058473302457774
939,ferrocarril,1.0652547357499929
429,palacio,1.0662338742909487
78,iglesia,1.0702298280802767
321,carácter,0.0
159,condición,0.8610746955527151
1717,abundancia,0.87511144599974
1964,cercanía,0.8820052007212468
555,naturaleza,0.8886054559911114
2353,proximidad,0.8922274597515304
153,situación,0.918925517583662
250,denominación,0.9423842496004589
1028,circunstancia,0.9435121556991476
322,archivo,0.0
1097,cementerio,0.7345748690456229
433,Museo,0.7359875443451053
133,centro,0.7491497084153088
100,sitio,0.7587988858905242
625,Parque,0.7673111543634958
918,jardín,0.7777259966430085
339,biblioteca,0.77811995872548
332,Centro,0.7839074253845753
323,Manuel,0.0
117,José,0.5307164330535016
225,Luis,0.5685127630970986
566,Jorge,0.6202608176053663
76,Juan,0.6288435559686327
739,Rafael,0.670743120104445
1894,Emilio,0.6905814095465406
165,John,0.6909434198927236
1995,Vicente,0.6931337914922173
324,propiedad,0.0
364,conocimiento,0.7852993560128416
9,sistema,0.9420526040792733
5,mayoría,0.9523929229881848
436,banco,0.9555524910650182
477,cámara,0.9596758588277942
230,componente,0.961749626057241
388,dispositivo,0.9622539313271533
57,mujer,0.9647754486587893
325,conflicto,0.0
600,crisis,0.8145371047335933
178,guerra,0.8805446254182039
1056,rebelión,0.8935591755567912
1194,disputa,0.9086484752037588
635,enfrentamiento,0.9145982375129617
60,proceso,0.9176838398571218
702,lucha,0.9182791016552224
237,problema,0.9220852558823902
326,economía,0.0
1084,funcionamiento,0.514246130105768
1061,programación,0.7933724479072352
2775,alimentación,0.882148861139021
4873,Müller,0.9574462836977276
2666,diagnóstico,0.9682265793036682
4746,fraude,0.9708331141469283
3264,motivación,0.9882391060484222
2197,percepción,1.0035585887805072
327,ataque,0.0
1210,estreno,0.7343091645477956
635,enfrentamiento,0.7403737877226122
1985,atentado,0.7551821083629568
948,combate,0.7597350928572253
978,suceso,0.7624723300820463
1990,inauguración,0.7994074488463978
46,movimiento,0.8085045080634691
3837,apogeo,0.810887139154772
328,actuación,0.0
297,participación,0.7149566287502762
147,publicación,0.814699015977233
